2024-07-22 21:06:49 | CRITICAL | __main__   | This is a critical message : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03506009 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03506477 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03506750 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03511521 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03513757 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03513874 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03518034 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03519568 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03530124 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03532620 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03536520 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03537924 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03539718 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03541980 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03555526 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03560310 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03561753 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03589105 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03615508 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03619707 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03620526 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03623789 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03624517 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03624881 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03631355 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03637946 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03639519 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03639545 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03648021 : 
2024-07-22 21:08:42 | WARNING  | analyzer   | reading raw trial for NCT03663387 : 
2024-07-22 21:11:17 | CRITICAL | __main__   | This is a critical message : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00050349 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00061308 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00094861 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00122070 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00182520 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00183885 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00198913 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00235170 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00236340 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00250640 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00279552 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00305097 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00312429 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00317148 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00319748 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00324363 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00343668 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00344318 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00351611 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00356148 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00379366 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00391690 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00396734 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00397215 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00401245 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00404495 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00425789 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00426751 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00440245 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00445029 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00455663 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00461136 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00480129 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00483106 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00500500 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00502567 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00527826 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00543712 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00576173 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00586898 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00599924 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00609531 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00625742 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00639795 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00650312 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00676273 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00679341 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00718952 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00720031 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00728156 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00730301 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00749112 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00752310 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00785213 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00787254 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00806273 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00806936 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00812344 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00846703 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00862446 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00867958 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00886158 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00894712 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00904202 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00917891 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00926523 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00931983 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00943865 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00954850 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00959569 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00962364 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00965900 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00970866 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00989261 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT00994786 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01000155 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01009359 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01032109 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01051414 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01064752 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01078051 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01082549 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01084993 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01088750 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01098383 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01116882 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01116973 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01117181 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01118871 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01175044 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01177891 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01184638 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01205334 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01214096 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01217671 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01218737 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01228279 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01236417 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01261832 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01312012 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01313676 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01314898 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01320579 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01322464 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01346436 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01349413 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01352598 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01373684 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01391780 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01401335 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01410890 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01424020 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01440296 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01446094 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01483118 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01490034 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01491295 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01491763 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01497639 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01501201 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01518946 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01531257 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01567605 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01579604 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01581749 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01602081 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01604187 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01614041 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01630954 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01631058 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01639664 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01642875 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01650792 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01664507 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01665417 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01669369 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01680081 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01684501 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01696617 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01700790 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01701219 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01709981 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01711801 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01715584 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01715714 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01717911 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01720394 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01728194 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01735955 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01742117 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01743755 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01757717 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01765231 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01768195 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01770340 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01774019 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01793519 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01793831 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01794793 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01799681 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01801072 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01803438 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01803828 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01806558 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01807897 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01809041 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01815580 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01816997 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01822262 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01824537 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01846507 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01850147 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01856491 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01857167 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01866800 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01884337 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01888965 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01890759 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01891383 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01891513 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01895946 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01907230 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01908465 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01909934 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01911650 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01912651 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01912677 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01929434 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01932996 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01942109 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01942915 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01943409 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01943812 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01944800 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01959061 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01959425 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01963754 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01967420 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01978028 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01980680 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01991743 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01993836 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01994382 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01996436 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01997112 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT01997580 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02003339 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02015494 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02015923 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02019160 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02019628 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02022709 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02034019 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02035800 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02035904 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02041299 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02042287 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02046395 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02053246 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02055053 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02056288 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02056301 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02056626 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02062489 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02068365 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02072811 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02077556 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02083991 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02092467 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02101554 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02102243 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02105090 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02106598 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02106624 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02109081 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02112734 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02117986 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02118467 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02121145 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02137369 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02137538 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02141061 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02145026 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02150590 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02152696 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02156999 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02162433 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02164734 : 
2024-07-22 21:11:22 | WARNING  | analyzer   | Couldn't find Raw NCT02167022 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02175186 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02186600 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02186782 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02195024 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02196285 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02200978 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02201316 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02202369 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02203019 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02205502 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02205931 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02208739 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02209545 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02219880 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02222272 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02224040 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02225548 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02226887 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02227992 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02231892 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02242188 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02243553 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02245256 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02247128 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02251249 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02254668 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02256943 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02256956 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02257580 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02260206 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT02260700 : 
